Time	EMG	Muscle Force
3.442	-2.00755	0.277683
3.443	-5.21893	0.277683
3.444	-8.40765	0.277308
3.445	3.65683	0.277308
3.446	10.1119	0.277683
3.447	13.5728	0.277683
3.448	-9.44136	0.277308
3.449	-6.56627	0.277683
3.45	-3.42752	0.277683
3.451	-0.679037	0.277308
3.452	1.21359	0.277683
3.453	2.06824	0.277308
3.454	1.99148	0.277683
3.455	1.29544	0.277308
3.456	0.324026	0.277308
3.457	-0.648268	0.277683
3.458	-1.44759	0.277308
3.459	-2.03768	0.277308
3.46	-2.45622	0.277308
3.461	18.3513	0.277308
3.462	-24.3712	0.277308
3.463	3.55099	0.277308
3.464	11.2652	0.277683
3.465	-1.99257	0.277683
3.466	-1.29592	0.277308
3.467	-0.626434	0.277308
3.468	-0.178434	0.277308
3.469	-0.0746449	0.277308
3.47	-0.294896	0.277683
3.471	-0.678331	0.277683
3.472	-0.942432	0.277308
3.473	-0.791325	0.277683
3.474	-0.000982871	0.277683
3.475	1.42575	0.277683
3.476	3.26279	0.277683
3.477	5.10615	0.277683
3.478	1.13666	0.277683
3.479	-14.2185	0.277308
3.48	-5.8365	0.277683
3.481	10.2918	0.277308
3.482	2.863	0.277308
3.483	0.727241	0.277683
3.484	-0.890688	0.277683
3.485	-1.59332	0.277683
3.486	-1.28389	0.277683
3.487	-0.240007	0.277308
3.488	1.0647	0.277683
3.489	1.94609	0.277683
3.49	1.83284	0.277683
3.491	0.456754	0.277683
3.492	-2.08361	0.277683
3.493	-5.31504	0.277683
3.494	-8.51706	0.277683
3.495	5.12817	0.277683
3.496	9.46619	0.277683
3.497	12.8313	0.277683
3.498	-9.40619	0.277683
3.499	-6.47496	0.277683
3.5	-3.29897	0.277683
3.501	-0.543619	0.277683
3.502	1.32014	0.277683
3.503	2.11306	0.277683
3.504	1.95235	0.277683
3.505	1.17317	0.277683
3.506	0.14729	0.277683
3.507	-0.825464	0.277683
3.508	-1.55523	0.277683
3.509	-2.00535	0.277683
3.51	-2.23365	0.277683
3.511	20.0453	0.277683
3.512	-24.8848	0.277683
3.513	1.92966	0.277683
3.514	10.7909	0.277683
3.515	-1.40106	0.277683
3.516	-0.865355	0.277683
3.517	-0.379781	0.277683
3.518	-0.0955693	0.277683
3.519	-0.10558	0.277683
3.52	-0.380878	0.277683
3.521	-0.773156	0.277683
3.522	-1.02103	0.277683
3.523	-0.853337	0.277683
3.524	-0.0615608	0.27806
3.525	1.35124	0.277683
3.526	3.17062	0.277683
3.527	5.00893	0.27806
3.528	2.20558	0.277683
3.529	-14.2259	0.277683
3.53	-6.4512	0.277683
3.531	9.77988	0.27806
3.532	3.02691	0.277683
3.533	0.912761	0.277683
3.534	-0.723566	0.277683
3.535	-1.48191	0.277683
3.536	-1.25308	0.277683
3.537	-0.296567	0.277683
3.538	0.939418	0.277683
3.539	1.79462	0.27806
3.54	1.71285	0.277683
3.541	0.430242	0.277683
3.542	-1.96427	0.277683
3.543	-5.02206	0.277683
3.544	-8.0576	0.277683
3.545	5.55377	0.27806
3.546	8.01347	0.277683
3.547	12.4118	0.277683
3.548	-8.91194	0.277683
3.549	-6.13134	0.277683
3.55	-3.11402	0.277683
3.551	-0.491175	0.277683
3.552	1.28733	0.277683
3.553	2.045	0.277683
3.554	1.88402	0.277683
3.555	1.11975	0.277683
3.556	0.104173	0.277683
3.557	-0.874724	0.277683
3.558	-1.6266	0.277683
3.559	-2.10353	0.277683
3.56	-2.34883	0.27806
3.561	21.0449	0.277683
3.562	-24.7693	0.277683
3.563	0.994724	0.277683
3.564	10.6691	0.277683
3.565	-1.32292	0.277683
3.566	-0.747052	0.277683
3.567	-0.245412	0.277683
3.568	0.0249332	0.277683
3.569	-0.0299984	0.277683
3.57	-0.376142	0.277683
3.571	-0.851436	0.277683
3.572	-1.16971	0.277683
3.573	-1.03323	0.277683
3.574	-0.210581	0.277683
3.575	1.30826	0.277683
3.576	3.30263	0.277683
3.577	5.35727	0.277683
3.578	3.79733	0.277683
3.579	-15.1933	0.277683
3.58	-7.99809	0.277683
3.581	9.50903	0.277683
3.582	3.687	0.277683
3.583	1.39154	0.277683
3.584	-0.447465	0.277683
3.585	-1.39158	0.277683
3.586	-1.30593	0.277683
3.587	-0.441735	0.277683
3.588	0.752115	0.277683
3.589	1.60957	0.277683
3.59	1.56719	0.277683
3.591	0.357983	0.277683
3.592	-1.93086	0.277683
3.593	-4.85719	0.277683
3.594	-7.33647	0.277683
3.595	6.4764	0.277683
3.596	6.78906	0.277683
3.597	11.0297	0.277683
3.598	-8.3908	0.277683
3.599	-5.70229	0.277683
3.6	-2.81193	0.277683
3.601	-0.324471	0.277683
3.602	1.33253	0.277683
3.603	1.99524	0.277683
3.604	1.76682	0.277683
3.605	0.963459	0.277683
3.606	-0.0627018	0.277683
3.607	-1.02086	0.277683
3.608	-1.71435	0.277683
3.609	-2.09135	0.277683
3.61	-2.20154	0.277683
3.611	22.6408	0.277683
3.612	-24.9566	0.277683
3.613	-0.64083	0.277683
3.614	10.2184	0.277683
3.615	-0.853762	0.277683
3.616	-0.395616	0.277683
3.617	-0.0342269	0.277683
3.618	0.110337	0.277683
3.619	-0.0295446	0.277683
3.62	-0.414495	0.277683
3.621	-0.895071	0.277683
3.622	-1.20776	0.277683
3.623	-1.08037	0.277683
3.624	-0.297053	0.277683
3.625	1.15552	0.277683
3.626	3.07458	0.277683
3.627	5.06942	0.277683
3.628	5.42817	0.277683
3.629	-15.2794	0.277683
3.63	-8.84872	0.277683
3.631	9.27744	0.277683
3.632	3.66819	0.277683
3.633	1.46223	0.277683
3.634	-0.318285	0.277683
3.635	-1.24471	0.277683
3.636	-1.18434	0.277683
3.637	-0.35297	0.277683
3.638	0.779896	0.277683
3.639	1.55875	0.277683
3.64	1.42629	0.277683
3.641	0.124029	0.277683
3.642	-2.24071	0.277683
3.643	-5.19101	0.277683
3.644	-5.86967	0.277683
3.645	6.79878	0.277683
3.646	5.18805	0.277683
3.647	10.5159	0.277683
3.648	-7.46798	0.277683
3.649	-4.70067	0.277683
3.65	-2.06755	0.277683
3.651	-0.186094	0.277683
3.652	0.650684	0.277683
3.653	0.556257	0.277683
3.654	-0.0133891	0.277308
3.655	-0.420218	0.277683
3.656	-0.151877	0.277683
3.657	0.992324	0.277683
3.658	2.85601	0.277683
3.659	4.95119	0.277683
3.66	6.64921	0.277683
3.661	-15.219	0.277683
3.662	-14.9131	0.277683
3.663	5.45906	0.277683
3.664	14.0288	0.277683
3.665	1.47507	0.277683
3.666	-0.175604	0.277683
3.667	-1.151	0.277683
3.668	-1.47986	0.277683
3.669	-1.3877	0.277683
3.67	-1.15223	0.277683
3.671	-0.964993	0.277683
3.672	-0.812504	0.277683
3.673	-0.524696	0.277683
3.674	0.158958	0.277683
3.675	1.38783	0.277683
3.676	3.10676	0.277683
3.677	5.01994	0.277683
3.678	6.50262	0.277683
3.679	-16.1815	0.277683
3.68	-9.80247	0.277683
3.681	8.99492	0.277683
3.682	4.02463	0.277683
3.683	1.75483	0.277683
3.684	-0.11436	0.277683
3.685	-1.11996	0.277683
3.686	-1.11622	0.277683
3.687	-0.301175	0.277683
3.688	0.799932	0.277683
3.689	1.51102	0.277683
3.69	1.26585	0.277683
3.691	-0.181865	0.277683
3.692	-2.69269	0.277683
3.693	-5.74962	0.277683
3.694	-4.28602	0.277683
3.695	8.31423	0.277683
3.696	3.96256	0.277308
3.697	9.45572	0.277683
3.698	-7.51332	0.277683
3.699	-4.59741	0.277683
3.7	-1.87685	0.277683
3.701	0.022599	0.277683
3.702	0.816986	0.277683
3.703	0.640531	0.277683
3.704	-0.0273757	0.277683
3.705	-0.521703	0.277683
3.706	-0.310027	0.277308
3.707	0.820297	0.277683
3.708	2.71697	0.277683
3.709	4.88825	0.277308
3.71	6.69263	0.277683
3.711	-13.7555	0.277308
3.712	-15.0274	0.277308
3.713	4.00827	0.277308
3.714	13.8112	0.277683
3.715	1.79259	0.277683
3.716	0.0768955	0.277683
3.717	-0.979218	0.277683
3.718	-1.38479	0.277683
3.719	-1.353	0.277683
3.72	-1.16246	0.277683
3.721	-1.01138	0.277308
3.722	-0.892532	0.277683
3.723	-0.639451	0.277683
3.724	0.0130742	0.277683
3.725	1.22808	0.277683
3.726	2.96515	0.277683
3.727	4.93578	0.277683
3.728	8.46865	0.277683
3.729	-16.5209	0.277683
3.73	-11.0514	0.277683
3.731	8.45046	0.277683
3.732	4.30716	0.277683
3.733	2.01059	0.277683
3.734	0.0876852	0.277683
3.735	-0.979939	0.277683
3.736	-1.03327	0.277683
3.737	-0.269714	0.277683
3.738	0.780237	0.277683
3.739	1.43181	0.277683
3.74	1.11221	0.277683
3.741	-0.420117	0.277683
3.742	-3.00916	0.277683
3.743	-6.11615	0.277683
3.744	-2.97784	0.277683
3.745	9.21292	0.277683
3.746	3.2138	0.277683
3.747	8.5102	0.277683
3.748	-7.50777	0.277308
3.749	-4.50108	0.277683
3.75	-1.72844	0.277683
3.751	0.181526	0.277308
3.752	0.950691	0.277308
3.753	0.723468	0.277683
3.754	-0.0122115	0.277683
3.755	-0.578408	0.277683
3.756	-0.43186	0.277308
3.757	0.649908	0.277308
3.758	2.52507	0.277683
3.759	4.71088	0.277683
3.76	6.56847	0.277683
3.761	-12.1648	0.277683
3.762	-14.8347	0.277683
3.763	2.76544	0.277683
3.764	13.2054	0.277683
3.765	2.04947	0.277683
3.766	0.321044	0.277683
3.767	-0.781906	0.277683
3.768	-1.25373	0.277683
3.769	-1.29232	0.277683
3.77	-1.16734	0.277683
3.771	-1.07036	0.277683
3.772	-0.989891	0.277683
3.773	-0.758928	0.277683
3.774	-0.110172	0.277683
3.775	1.12403	0.277683
3.776	2.90627	0.277683
3.777	4.9459	0.277683
3.778	10.0745	0.277683
3.779	-17.0733	0.277683
3.78	-12.1593	0.277683
3.781	8.22879	0.277683
3.782	4.58737	0.277683
3.783	2.25832	0.277683
3.784	0.278332	0.277683
3.785	-0.860519	0.277683
3.786	-0.990228	0.277683
3.787	-0.303581	0.277683
3.788	0.676656	0.277683
3.789	1.27485	0.277683
3.79	0.928238	0.277683
3.791	-0.593969	0.277683
3.792	-3.1279	0.277683
3.793	-6.13659	0.277683
3.794	-1.25459	0.277683
3.795	9.51628	0.277683
3.796	1.313	0.277683
3.797	8.03969	0.277683
3.798	-7.11735	0.277683
3.799	-4.17097	0.277683
3.8	-1.49362	0.277683
3.801	0.311416	0.277683
3.802	0.987924	0.277683
3.803	0.692244	0.277683
3.804	-0.0894582	0.277683
3.805	-0.715077	0.277683
3.806	-0.611597	0.277683
3.807	0.452849	0.277683
3.808	2.35805	0.277683
3.809	4.64208	0.277683
3.81	6.66446	0.277683
3.811	-10.5269	0.277683
3.812	-14.7345	0.277683
3.813	1.94611	0.277683
3.814	12.6958	0.277683
3.815	2.01658	0.277683
3.816	-0.0492404	0.277683
3.817	-1.34078	0.277683
3.818	-1.69317	0.277683
3.819	-1.24866	0.277683
3.82	-0.390534	0.277683
3.821	0.4086	0.277683
3.822	0.780438	0.277683
3.823	0.537365	0.277683
3.824	-0.234467	0.277683
3.825	-1.27124	0.277683
3.826	-2.22299	0.277683
3.827	-2.78992	0.277683
3.828	2.79945	0.277683
3.829	22.5308	0.277683
3.83	-22.3042	0.277683
3.831	0.496655	0.277683
3.832	-0.263048	0.277683
3.833	0.149366	0.277683
3.834	0.41261	0.277683
3.835	0.646743	0.277683
3.836	0.933273	0.277683
3.837	1.2559	0.277683
3.838	1.43885	0.277683
3.839	1.18371	0.277683
3.84	0.213792	0.277683
3.841	-1.56916	0.277683
3.842	-4.02219	0.277683
3.843	-6.73282	0.277683
3.844	0.283489	0.277683
3.845	10.6437	0.277683
3.846	0.210585	0.277683
3.847	7.36215	0.277683
3.848	-6.85227	0.277683
3.849	-3.96479	0.277683
3.85	-1.3468	0.277683
3.851	0.410708	0.277683
3.852	1.04887	0.277683
3.853	0.71656	0.277683
3.854	-0.106681	0.277683
3.855	-0.805933	0.277683
3.856	-0.767995	0.277683
3.857	0.249685	0.277683
3.858	2.14029	0.277683
3.859	4.45381	0.277683
3.86	6.55346	0.277683
3.861	-8.28844	0.277683
3.862	-14.7864	0.277683
3.863	-0.0155776	0.277683
3.864	12.3056	0.277683
3.865	2.39799	0.277683
3.866	0.302568	0.277683
3.867	-1.06964	0.277683
3.868	-1.53451	0.277683
3.869	-1.21114	0.277683
3.87	-0.463545	0.277683
3.871	0.254501	0.277683
3.872	0.590957	0.277683
3.873	0.367304	0.277683
3.874	-0.32725	0.277683
3.875	-1.23259	0.277683
3.876	-2.01378	0.277683
3.877	-2.39812	0.277683
3.878	3.82692	0.277683
3.879	21.5319	0.277683
3.88	-23.1971	0.277683
3.881	0.251414	0.277683
3.882	0.225855	0.277683
3.883	0.482398	0.277683
3.884	0.597487	0.277683
3.885	0.719011	0.277683
3.886	0.937051	0.277683
3.887	1.22105	0.277683
3.888	1.37455	0.277683
3.889	1.0797	0.277683
3.89	0.049485	0.277683
3.891	-1.80566	0.277683
3.892	-4.31925	0.277683
3.893	-7.0525	0.277683
3.894	2.07252	0.277683
3.895	11.4095	0.277683
3.896	-1.02753	0.277683
3.897	6.33925	0.277683
3.898	-6.71274	0.277683
3.899	-3.76953	0.277683
3.9	-1.14208	0.277683
3.901	0.588124	0.277683
3.902	1.1772	0.277683
3.903	0.786698	0.277683
3.904	-0.099416	0.277683
3.905	-0.862932	0.277683
3.906	-0.890548	0.277683
3.907	0.0641341	0.277683
3.908	1.90475	0.277683
3.909	4.19646	0.277683
3.91	6.31491	0.277683
3.911	-6.3277	0.277683
3.912	-14.4719	0.277683
3.913	-1.58234	0.277683
3.914	11.8292	0.277683
3.915	2.58107	0.277683
3.916	0.504461	0.277683
3.917	-0.887275	0.277683
3.918	-1.39648	0.277683
3.919	-1.12651	0.277683
3.92	-0.432739	0.277683
3.921	0.236426	0.277683
3.922	0.529505	0.277683
3.923	0.264352	0.277683
3.924	-0.469894	0.277683
3.925	-1.40625	0.277683
3.926	-2.1995	0.277683
3.927	-2.56804	0.277683
3.928	5.70523	0.277683
3.929	21.0967	0.277683
3.93	-24.1009	0.277683
3.931	-0.165288	0.277683
3.932	0.385599	0.277683
3.933	0.667951	0.277683
3.934	0.777078	0.277683
3.935	0.864083	0.277683
3.936	1.02528	0.277683
3.937	1.23535	0.277683
3.938	1.30901	0.277683
3.939	0.941543	0.277683
3.94	-0.141324	0.277683
3.941	-2.01608	0.277683
3.942	-4.50591	0.277683
3.943	-7.17046	0.277683
3.944	3.8617	0.277683
3.945	11.7089	0.277683
3.946	-2.69818	0.277683
3.947	5.80016	0.277683
3.948	-6.40479	0.277683
3.949	-3.48372	0.277683
3.95	-0.914852	0.277683
3.951	0.737253	0.277683
3.952	1.24486	0.277683
3.953	0.78027	0.277683
3.954	-0.169885	0.277683
3.955	-0.982537	0.277683
3.956	-1.04037	0.277683
3.957	-0.0907588	0.277683
3.958	1.77929	0.277683
3.959	4.14161	0.277683
3.96	6.3694	0.277683
3.961	-4.71801	0.277683
3.962	-14.6127	0.277683
3.963	-2.86737	0.277683
3.964	11.0878	0.277683
3.965	3.02157	0.277683
3.966	0.86595	0.277683
3.967	-0.64083	0.277683
3.968	-1.27323	0.277683
3.969	-1.10995	0.277683
3.97	-0.494402	0.277683
3.971	0.129658	0.277683
3.972	0.408765	0.277683
3.973	0.152811	0.277683
3.974	-0.5547	0.277683
3.975	-1.44855	0.277683
3.976	-2.18506	0.277683
3.977	-2.48767	0.277683
3.978	7.13367	0.277683
3.979	20.3395	0.277683
3.98	-25.2142	0.277683
3.981	0.0430833	0.277683
3.982	0.56245	0.277683
3.983	0.801811	0.277683
3.984	0.874834	0.277683
3.985	0.942706	0.277683
3.986	1.09884	0.277683
3.987	1.29964	0.277683
3.988	1.33998	0.277683
3.989	0.898866	0.277683
3.99	-0.301276	0.277683
3.991	-2.32079	0.277683
3.992	-4.94993	0.27806
3.993	-7.71067	0.27806
3.994	5.72276	0.277683
3.995	12.7632	0.277683
3.996	-3.99482	0.277683
3.997	5.035	0.27806
3.998	-6.45602	0.27806
3.999	-3.4035	0.27806
4	-0.756197	0.27806
4.001	0.917572	0.27806
4.002	1.39929	0.27806
4.003	0.877008	0.27806
4.004	-0.147772	0.27806
4.005	-1.03576	0.27806
4.006	-1.19256	0.27806
4.007	-0.324127	0.27806
4.008	1.50111	0.27806
4.009	3.87819	0.27806
4.01	6.19704	0.27806
4.011	-2.75202	0.27806
4.012	-14.7119	0.27806
4.013	-3.73351	0.27806
4.014	11.0046	0.27806
4.015	3.21516	0.27806
4.016	0.773995	0.27806
4.017	-1.04763	0.27806
4.018	-1.86154	0.27806
4.019	-1.59631	0.27806
4.02	-0.540281	0.27806
4.021	0.770188	0.27806
4.022	1.73147	0.27806
4.023	1.80205	0.27806
4.024	0.73198	0.27806
4.025	-1.39503	0.27806
4.026	-4.16765	0.27806
4.027	-6.97135	0.27806
4.028	0.848405	0.27806
4.029	9.50771	0.27806
4.03	13.737	0.27806
4.031	-8.71556	0.27806
4.032	-6.45895	0.27806
4.033	-3.79149	0.27806
4.034	-1.1832	0.27806
4.035	0.975315	0.277683
4.036	2.41375	0.277683
4.037	2.98832	0.277683
4.038	2.66227	0.277683
4.039	1.47322	0.277683
4.04	-0.473411	0.277683
4.041	-2.96267	0.277683
4.042	-5.65993	0.277683
4.043	-8.14259	0.277683
4.044	7.28665	0.277683
4.045	12.8482	0.277683
4.046	-5.60735	0.277683
4.047	4.33809	0.277683
4.048	-5.97108	0.277683
4.049	-3.10192	0.277683
4.05	-0.545345	0.277683
4.051	1.17652	0.277683
4.052	1.79506	0.277683
4.053	1.37337	0.277683
4.054	0.276987	0.277683
4.055	-0.945283	0.277683
4.056	-1.71995	0.277683
4.057	-1.61059	0.277683
4.058	-0.457236	0.277683
4.059	1.56992	0.277683
4.06	4.03444	0.277683
4.061	6.35412	0.277683
4.062	-0.710123	0.277683
4.063	-15.0944	0.277683
4.064	-5.16975	0.277683
4.065	10.5804	0.277683
4.066	3.41696	0.277683
4.067	0.983893	0.277683
4.068	-0.862288	0.277683
4.069	-1.72355	0.277683
4.07	-1.52293	0.277683
4.071	-0.531613	0.277683
4.072	0.734997	0.277683
4.073	1.65484	0.277683
4.074	1.69505	0.277683
4.075	0.597282	0.277683
4.076	-1.54715	0.277683
4.077	-4.31712	0.277683
4.078	-7.09188	0.277683
4.079	3.09406	0.277683
4.08	8.55647	0.277683
4.081	12.4432	0.277683
4.082	-8.59039	0.277683
4.083	-6.30138	0.277683
4.084	-3.62532	0.277683
4.085	-1.02853	0.277683
4.086	1.10305	0.277683
4.087	2.50113	0.277683
4.088	3.02405	0.277683
4.089	2.6405	0.27806
4.09	1.37371	0.277683
4.091	-0.670455	0.277683
4.092	-3.24816	0.277683
4.093	-6.00298	0.277683
4.094	-8.4834	0.277683
4.095	9.25902	0.277683
4.096	13.4855	0.277683
4.097	-7.43811	0.277683
4.098	3.78469	0.277683
4.099	-5.46574	0.277683
4.1	-2.60031	0.277683
4.101	-0.220936	0.277683
4.102	1.1866	0.277683
4.103	1.45416	0.277683
4.104	0.784341	0.277683
4.105	-0.33493	0.277683
4.106	-1.2747	0.277683
4.107	-1.4828	0.277683
4.108	-0.633792	0.277683
4.109	1.21754	0.277683
4.11	3.68207	0.277683
4.111	6.1552	0.277683
4.112	1.11442	0.277683
4.113	-15.4872	0.277683
4.114	-6.61748	0.277683
4.115	10.2202	0.277683
4.116	3.92425	0.277683
4.117	1.39565	0.277683
4.118	-0.590273	0.277683
4.119	-1.60641	0.277683
4.12	-1.54131	0.277683
4.121	-0.656882	0.277683
4.122	0.534189	0.277683
4.123	1.44404	0.277683
4.124	1.53421	0.277683
4.125	0.554111	0.277683
4.126	-1.4163	0.277683
4.127	-3.98119	0.277683
4.128	-6.55596	0.277683
4.129	3.91154	0.277683
4.13	7.04048	0.277683
4.131	11.2261	0.277683
4.132	-7.92468	0.277683
4.133	-5.7894	0.277683
4.134	-3.29172	0.277683
4.135	-0.865865	0.277683
4.136	1.12329	0.277683
4.137	2.41485	0.277683
4.138	2.8629	0.277683
4.139	2.43618	0.277683
4.14	1.16276	0.277683
4.141	-0.84154	0.277683
4.142	-3.32092	0.277683
4.143	-5.91437	0.277683
4.144	-8.18377	0.277683
4.145	11.0801	0.277683
4.146	13.1746	0.277683
4.147	-9.29847	0.277683
4.148	2.82404	0.277683
4.149	-4.71749	0.277683
4.15	-2.03257	0.277683
4.151	0.131103	0.277683
4.152	1.33587	0.277683
4.153	1.44814	0.277683
4.154	0.682787	0.277683
4.155	-0.481227	0.277683
4.156	-1.4307	0.277683
4.157	-1.63105	0.277683
4.158	-0.765104	0.277683
4.159	1.11791	0.277683
4.16	3.6398	0.277683
4.161	6.20251	0.277683
4.162	2.98767	0.277683
4.163	-15.8466	0.277683
4.164	-8.08759	0.277683
4.165	9.65365	0.277683
4.166	4.36125	0.277683
4.167	1.76455	0.277683
4.168	-0.332877	0.277683
4.169	-1.47755	0.277683
4.17	-1.53156	0.277683
4.171	-0.740118	0.277683
4.172	0.428515	0.277683
4.173	1.35546	0.277683
4.174	1.48779	0.277683
4.175	0.552232	0.277683
4.176	-1.39085	0.277683
4.177	-3.9514	0.277683
4.178	-6.52765	0.277683
4.179	4.90138	0.277683
4.18	5.53286	0.277683
4.181	10.4692	0.277683
4.182	-7.31973	0.277683
4.183	-4.97669	0.277683
4.184	-2.44112	0.277683
4.185	-0.258825	0.277683
4.186	1.17791	0.277683
4.187	1.71507	0.277683
4.188	1.45128	0.277683
4.189	0.658076	0.277683
4.19	-0.286737	0.277683
4.191	-1.08634	0.277683
4.192	-1.53493	0.277683
4.193	-1.58426	0.277683
4.194	-1.32107	0.277683
4.195	22.7937	0.277683
4.196	-25.4526	0.277683
4.197	-1.11699	0.277683
4.198	9.29587	0.277683
4.199	-0.230901	0.277683
4.2	-0.326112	0.277683
4.201	-0.375666	0.277683
4.202	-0.32251	0.277683
4.203	-0.164387	0.277683
4.204	0.0457711	0.277683
4.205	0.205708	0.277683
4.206	0.231086	0.277683
4.207	0.0695415	0.277683
4.208	-0.237398	0.277683
4.209	-0.608123	0.277683
4.21	-0.92444	0.277683
4.211	-1.07949	0.277683
4.212	-4.80451	0.277683
4.213	23.1966	0.277683
4.214	-18.9453	0.277683
4.215	1.86751	0.277683
4.216	-0.0745071	0.277683
4.217	-0.0450925	0.277683
4.218	-0.0449152	0.277683
4.219	0.0483258	0.277683
4.22	0.316597	0.277683
4.221	0.733483	0.277683
4.222	1.132	0.277683
4.223	1.24457	0.277683
4.224	0.780857	0.277683
4.225	-0.409879	0.277683
4.226	-2.27721	0.277683
4.227	-4.52808	0.277683
4.228	-5.24377	0.277683
4.229	6.13387	0.277683
4.23	4.42328	0.277683
4.231	10.2069	0.277683
4.232	-6.69932	0.277683
4.233	-4.60859	0.277683
4.234	-2.46384	0.277683
4.235	-0.698908	0.277683
4.236	0.448542	0.277683
4.237	0.978454	0.277683
4.238	1.07929	0.277683
4.239	0.97176	0.277683
4.24	0.912882	0.277683
4.241	0.945715	0.277683
4.242	1.0029	0.277683
4.243	0.935076	0.277683
4.244	0.606426	0.277683
4.245	-24.8285	0.277683
4.246	23.7895	0.277683
4.247	-4.72128	0.277683
4.248	6.34126	0.277683
4.249	-2.48027	0.277683
4.25	-2.19203	0.277683
4.251	-1.51378	0.277683
4.252	-0.642436	0.277683
4.253	0.180318	0.277683
4.254	0.741234	0.277683
4.255	0.90448	0.277683
4.256	0.670305	0.277683
4.257	0.135105	0.277683
4.258	-0.505031	0.277683
4.259	-1.05954	0.277683
4.26	-1.37557	0.277683
4.261	-1.38122	0.277683
4.262	-2.82921	0.277683
4.263	22.8736	0.277683
4.264	-20.0144	0.277683
4.265	1.29709	0.277683
4.266	0.275072	0.277683
4.267	0.253869	0.277683
4.268	0.182869	0.277683
4.269	0.199211	0.277683
4.27	0.388864	0.277683
4.271	0.752451	0.277683
4.272	1.06007	0.277683
4.273	1.08393	0.277683
4.274	0.543583	0.277683
4.275	-0.695286	0.277683
4.276	-2.56377	0.277683
4.277	-4.75774	0.277683
4.278	-3.38895	0.277683
4.279	7.35881	0.277683
4.28	2.47125	0.277683
4.281	8.9889	0.277683
4.282	-6.34352	0.277683
4.283	-4.25497	0.277683
4.284	-2.16658	0.277683
4.285	-0.49075	0.277683
4.286	0.558626	0.277683
4.287	0.998956	0.277683
4.288	1.02382	0.277683
4.289	0.856561	0.277683
4.29	0.752859	0.277683
4.291	0.756733	0.277683
4.292	0.80781	0.277683
4.293	0.767186	0.277683
4.294	0.505239	0.277683
4.295	-22.8341	0.277683
4.296	23.8977	0.277683
4.297	-6.35825	0.277683
4.298	5.70075	0.277683
4.299	-2.13649	0.277683
4.3	-1.874	0.277683
4.301	-1.26565	0.277683
4.302	-0.488444	0.277683
4.303	0.237439	0.277683
4.304	0.712154	0.277683
4.305	0.809399	0.277683
4.306	0.536321	0.277683
4.307	-0.00969595	0.277683
4.308	-0.631634	0.277683
4.309	-1.13639	0.277683
4.31	-1.37235	0.277683
4.311	-1.27676	0.277683
4.312	-1.20053	0.277683
4.313	22.1933	0.277683
4.314	-21.2129	0.277683
4.315	1.12805	0.277683
4.316	0.559872	0.277683
4.317	0.469553	0.277683
4.318	0.333213	0.277683
4.319	0.306379	0.277683
4.32	0.47683	0.277683
4.321	0.825529	0.277683
4.322	1.12926	0.277683
4.323	1.10181	0.277683
4.324	0.441102	0.277683
4.325	-0.989594	0.277683
4.326	-3.09749	0.277683
4.327	-5.52707	0.277683
4.328	-1.68127	0.277683
4.329	8.55997	0.277683
4.33	1.0907	0.277683
4.331	7.89743	0.277683
4.332	-6.17626	0.277683
4.333	-3.62015	0.277683
4.334	-1.29053	0.277683
4.335	0.253442	0.277683
4.336	0.764269	0.277683
4.337	0.388731	0.277683
4.338	-0.392422	0.277683
4.339	-0.97243	0.277683
4.34	-0.743261	0.277683
4.341	0.526885	0.277683
4.342	2.70484	0.277683
4.343	5.29837	0.277683
4.344	7.61925	0.277683
4.345	-11.3887	0.277683
4.346	-15.5618	0.277683
4.347	1.14771	0.277683
4.348	12.585	0.277683
4.349	2.92366	0.277683
4.35	0.561233	0.277683
4.351	-1.03723	0.277683
4.352	-1.67243	0.277683
4.353	-1.46212	0.277683
4.354	-0.766943	0.277683
4.355	-0.034369	0.277683
4.356	0.394319	0.277683
4.357	0.355174	0.277683
4.358	-0.0622202	0.277683
4.359	-0.622116	0.277683
4.36	-1.04105	0.277683
4.361	-1.11455	0.277683
4.362	0.240194	0.277683
4.363	21.1157	0.277683
4.364	-22.6496	0.277683
4.365	0.82561	0.277683
4.366	0.961794	0.277683
4.367	0.837482	0.277683
4.368	0.609984	0.277683
4.369	0.469903	0.277683
4.37	0.53361	0.277683
4.371	0.789953	0.277683
4.372	1.04511	0.277683
4.373	0.974209	0.277683
4.374	0.27223	0.277683
4.375	-1.19049	0.277683
4.376	-3.30697	0.277683
4.377	-5.7092	0.277683
4.378	-0.0598842	0.277683
4.379	9.19289	0.277683
4.38	-0.358947	0.277683
4.381	7.12564	0.277683
4.382	-5.95825	0.277683
4.383	-3.39308	0.277683
4.384	-1.08949	0.277683
4.385	0.407605	0.277683
4.386	0.864969	0.277683
4.387	0.437187	0.277683
4.388	-0.397933	0.277683
4.389	-1.03532	0.277683
4.39	-0.868912	0.277683
4.391	0.337855	0.277683
4.392	2.46623	0.277683
4.393	5.0429	0.277683
4.394	7.3938	0.277683
4.395	-9.23794	0.277683
4.396	-15.4296	0.277683
4.397	-0.351504	0.277683
4.398	11.967	0.277683
4.399	3.15037	0.277683
4.4	0.787387	0.277683
4.401	-0.850543	0.277683
4.402	-1.54246	0.277683
4.403	-1.38487	0.277683
4.404	-0.729886	0.277683
